group_code,site_code,marine_site_name,marine_sort_order,latitude,longitude,marine_common_season,marine_season_code,year,season_sequence,season_name,target_assemblage,method_code,species_code,total,mpa_designation,mpa_region,georegion,bioregion,state_province,island,last_updated
UCSC,SCT,Scott Creek,6030,37.04425049,-122.23493,153,SP19,2019,1,Spring,sea_star,IP,PISBRE,0,NULL,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SCT,Scott Creek,6030,37.04425049,-122.23493,153,SP19,2019,1,Spring,sea_star,IP,PISGIG,0,NULL,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SCT,Scott Creek,6030,37.04425049,-122.23493,153,SP19,2019,1,Spring,sea_star,IP,PISOCH,201,NULL,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SCT,Scott Creek,6030,37.04425049,-122.23493,153,SP19,2019,1,Spring,sea_star,IP,PYCHEL,0,NULL,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,94,SU04,2004,2,Summer,sea_star,IP,PISOCH,137,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,98,SU05,2005,2,Summer,sea_star,IP,KATTUN,79,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,98,SU05,2005,2,Summer,sea_star,IP,PISOCH,142,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,98,SU05,2005,2,Summer,sea_star,IP,PYCHEL,2,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,102,SU06,2006,2,Summer,sea_star,IP,KATTUN,115,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,102,SU06,2006,2,Summer,sea_star,IP,PISOCH,188,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,102,SU06,2006,2,Summer,sea_star,IP,PYCHEL,2,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,106,SU07,2007,2,Summer,sea_star,IP,HENSPP,1,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,106,SU07,2007,2,Summer,sea_star,IP,KATTUN,108,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,106,SU07,2007,2,Summer,sea_star,IP,PISOCH,215,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,106,SU07,2007,2,Summer,sea_star,IP,PYCHEL,1,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,110,SU08,2008,2,Summer,sea_star,IP,HENSPP,4,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,110,SU08,2008,2,Summer,sea_star,IP,KATTUN,102,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,110,SU08,2008,2,Summer,sea_star,IP,PISOCH,202,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,114,SU09,2009,2,Summer,sea_star,IP,HENSPP,2,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,114,SU09,2009,2,Summer,sea_star,IP,KATTUN,94,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,114,SU09,2009,2,Summer,sea_star,IP,PISOCH,169,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,118,SU10,2010,2,Summer,sea_star,IP,KATTUN,132,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,118,SU10,2010,2,Summer,sea_star,IP,PISOCH,115,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,122,SU11,2011,2,Summer,sea_star,IP,HENSPP,1,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,122,SU11,2011,2,Summer,sea_star,IP,KATTUN,135,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,122,SU11,2011,2,Summer,sea_star,IP,PISOCH,152,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,122,SU11,2011,2,Summer,sea_star,IP,PYCHEL,1,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,126,SU12,2012,2,Summer,sea_star,IP,KATTUN,125,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,126,SU12,2012,2,Summer,sea_star,IP,PISOCH,134,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,130,SU13,2013,2,Summer,sea_star,IP,KATTUN,112,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,130,SU13,2013,2,Summer,sea_star,IP,PATMIN,2,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,130,SU13,2013,2,Summer,sea_star,IP,PISOCH,210,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,134,SU14,2014,2,Summer,sea_star,IP,KATTUN,55,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,134,SU14,2014,2,Summer,sea_star,IP,LEPTAS,3,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,134,SU14,2014,2,Summer,sea_star,IP,PATMIN,1,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,134,SU14,2014,2,Summer,sea_star,IP,PISOCH,129,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,138,SU15,2015,2,Summer,sea_star,IP,KATTUN,44,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,138,SU15,2015,2,Summer,sea_star,IP,LEPTAS,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,138,SU15,2015,2,Summer,sea_star,IP,PATMIN,1,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,138,SU15,2015,2,Summer,sea_star,IP,PISOCH,136,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,142,SU16,2016,2,Summer,sea_star,IP,KATTUN,45,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,142,SU16,2016,2,Summer,sea_star,IP,PISOCH,231,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,146,SU17,2017,2,Summer,sea_star,IP,DERIMB,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,146,SU17,2017,2,Summer,sea_star,IP,EVATRO,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,146,SU17,2017,2,Summer,sea_star,IP,HENSPP,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,146,SU17,2017,2,Summer,sea_star,IP,KATTUN,31,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,146,SU17,2017,2,Summer,sea_star,IP,LEPTAS,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,146,SU17,2017,2,Summer,sea_star,IP,PATMIN,1,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,146,SU17,2017,2,Summer,sea_star,IP,PISBRE,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,146,SU17,2017,2,Summer,sea_star,IP,PISGIG,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,146,SU17,2017,2,Summer,sea_star,IP,PISOCH,190,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,146,SU17,2017,2,Summer,sea_star,IP,PYCHEL,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,150,SU18,2018,2,Summer,sea_star,IP,DERIMB,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,150,SU18,2018,2,Summer,sea_star,IP,EVATRO,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,150,SU18,2018,2,Summer,sea_star,IP,HENSPP,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,150,SU18,2018,2,Summer,sea_star,IP,KATTUN,17,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,150,SU18,2018,2,Summer,sea_star,IP,LEPTAS,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,150,SU18,2018,2,Summer,sea_star,IP,PATMIN,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,150,SU18,2018,2,Summer,sea_star,IP,PISBRE,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,150,SU18,2018,2,Summer,sea_star,IP,PISGIG,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,150,SU18,2018,2,Summer,sea_star,IP,PISOCH,168,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,150,SU18,2018,2,Summer,sea_star,IP,PYCHEL,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,154,SU19,2019,2,Summer,sea_star,IP,DERIMB,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,154,SU19,2019,2,Summer,sea_star,IP,EVATRO,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,154,SU19,2019,2,Summer,sea_star,IP,HENSPP,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,154,SU19,2019,2,Summer,sea_star,IP,KATTUN,10,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,154,SU19,2019,2,Summer,sea_star,IP,LEPTAS,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,154,SU19,2019,2,Summer,sea_star,IP,PATMIN,1,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,154,SU19,2019,2,Summer,sea_star,IP,PISBRE,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,154,SU19,2019,2,Summer,sea_star,IP,PISGIG,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,154,SU19,2019,2,Summer,sea_star,IP,PISOCH,183,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SEA,Sea Ranch,5150,38.73049927,-123.48864,154,SU19,2019,2,Summer,sea_star,IP,PYCHEL,0,reference,North Central Coast,CA North Central,WA Olympic Coast to San Francisco,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,59,FA95,1995,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,59,FA95,1995,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,59,FA95,1995,3,Fall,sea_star,IP,PISOCH,16,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,59,FA95,1995,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,61,SP96,1996,1,Spring,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,61,SP96,1996,1,Spring,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,61,SP96,1996,1,Spring,sea_star,IP,PISOCH,10,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,61,SP96,1996,1,Spring,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,63,FA96,1996,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,63,FA96,1996,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,63,FA96,1996,3,Fall,sea_star,IP,PISOCH,5,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,63,FA96,1996,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,65,SP97,1997,1,Spring,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,65,SP97,1997,1,Spring,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,65,SP97,1997,1,Spring,sea_star,IP,PISOCH,8,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,65,SP97,1997,1,Spring,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,67,FA97,1997,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,67,FA97,1997,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,67,FA97,1997,3,Fall,sea_star,IP,PISOCH,11,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,67,FA97,1997,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,69,SP98,1998,1,Spring,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,69,SP98,1998,1,Spring,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,69,SP98,1998,1,Spring,sea_star,IP,PISOCH,11,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,69,SP98,1998,1,Spring,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,71,FA98,1998,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,71,FA98,1998,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,71,FA98,1998,3,Fall,sea_star,IP,PISOCH,5,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,71,FA98,1998,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,73,SP99,1999,1,Spring,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,73,SP99,1999,1,Spring,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,73,SP99,1999,1,Spring,sea_star,IP,PISOCH,7,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,73,SP99,1999,1,Spring,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,75,FA99,1999,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,75,FA99,1999,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,75,FA99,1999,3,Fall,sea_star,IP,PISOCH,8,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,75,FA99,1999,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,77,SP00,2000,1,Spring,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,77,SP00,2000,1,Spring,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,77,SP00,2000,1,Spring,sea_star,IP,PISOCH,8,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,77,SP00,2000,1,Spring,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,79,FA00,2000,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,79,FA00,2000,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,79,FA00,2000,3,Fall,sea_star,IP,PISOCH,19,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,79,FA00,2000,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,81,SP01,2001,1,Spring,sea_star,IP,PISOCH,4,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,83,FA01,2001,3,Fall,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,83,FA01,2001,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,2,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,83,FA01,2001,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,85,SP02,2002,1,Spring,sea_star,IP,PATMIN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,85,SP02,2002,1,Spring,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
UCSC,SHB,Shell Beach,6340,35.16881180,-120.69668,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
