,site_code,marine_site_name,latitude_x,longitude_x,bioregion_x,island_x,detide_method,year,n,mean,stderr,group_code,marine_sort_order,latitude_y,longitude_y,marine_common_season,marine_season_code,season_sequence,season_name,target_assemblage,method_code,species_code,total,mpa_designation,mpa_region,georegion,bioregion_y,state_province,island_y,last_updated
2529,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6370,34.73038101,-120.61546000000001,105,SP07,1,Spring,sea_star,IP,PISOCH,115,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2530,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6370,34.73038101,-120.61546000000001,107,FA07,3,Fall,sea_star,IP,HENSPP,1,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2531,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2007,22.30169599490405,11.71420389569249,0.04629430897993311,UCSC,6370,34.73038101,-120.61546000000001,107,FA07,3,Fall,sea_star,IP,PISOCH,94,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2532,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2000,24.22092343658679,12.898198131352425,0.05235914818702513,UCSC,6370,34.73038101,-120.61546000000001,77,SP00,1,Spring,sea_star,IP,PATMIN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2533,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2000,24.22092343658679,12.898198131352425,0.05235914818702513,UCSC,6370,34.73038101,-120.61546000000001,77,SP00,1,Spring,sea_star,IP,PISGIG,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2534,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2000,24.22092343658679,12.898198131352425,0.05235914818702513,UCSC,6370,34.73038101,-120.61546000000001,77,SP00,1,Spring,sea_star,IP,PISOCH,36,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2535,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2000,24.22092343658679,12.898198131352425,0.05235914818702513,UCSC,6370,34.73038101,-120.61546000000001,77,SP00,1,Spring,sea_star,IP,PYCHEL,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2536,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2000,24.22092343658679,12.898198131352425,0.05235914818702513,UCSC,6370,34.73038101,-120.61546000000001,79,FA00,3,Fall,sea_star,IP,PATMIN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2537,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2000,24.22092343658679,12.898198131352425,0.05235914818702513,UCSC,6370,34.73038101,-120.61546000000001,79,FA00,3,Fall,sea_star,IP,PISGIG,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2538,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2000,24.22092343658679,12.898198131352425,0.05235914818702513,UCSC,6370,34.73038101,-120.61546000000001,79,FA00,3,Fall,sea_star,IP,PISOCH,56,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2539,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2000,24.22092343658679,12.898198131352425,0.05235914818702513,UCSC,6370,34.73038101,-120.61546000000001,79,FA00,3,Fall,sea_star,IP,PYCHEL,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2540,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2001,23.86227291930714,12.576237896126743,0.04692898659526827,UCSC,6370,34.73038101,-120.61546000000001,81,SP01,1,Spring,sea_star,IP,PISOCH,40,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2541,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2001,23.86227291930714,12.576237896126743,0.04692898659526827,UCSC,6370,34.73038101,-120.61546000000001,83,FA01,3,Fall,sea_star,IP,PATMIN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2542,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2001,23.86227291930714,12.576237896126743,0.04692898659526827,UCSC,6370,34.73038101,-120.61546000000001,83,FA01,3,Fall,sea_star,IP,PISGIG,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2543,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2001,23.86227291930714,12.576237896126743,0.04692898659526827,UCSC,6370,34.73038101,-120.61546000000001,83,FA01,3,Fall,sea_star,IP,PISOCH,17,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2544,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2001,23.86227291930714,12.576237896126743,0.04692898659526827,UCSC,6370,34.73038101,-120.61546000000001,83,FA01,3,Fall,sea_star,IP,PYCHEL,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2545,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2002,24.098199672667757,12.43503493994599,0.04663531992348609,UCSC,6370,34.73038101,-120.61546000000001,85,SP02,1,Spring,sea_star,IP,PATMIN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2546,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2002,24.098199672667757,12.43503493994599,0.04663531992348609,UCSC,6370,34.73038101,-120.61546000000001,85,SP02,1,Spring,sea_star,IP,PISGIG,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2547,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2002,24.098199672667757,12.43503493994599,0.04663531992348609,UCSC,6370,34.73038101,-120.61546000000001,85,SP02,1,Spring,sea_star,IP,PISOCH,41,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2548,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2002,24.098199672667757,12.43503493994599,0.04663531992348609,UCSC,6370,34.73038101,-120.61546000000001,85,SP02,1,Spring,sea_star,IP,PYCHEL,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2549,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2002,24.098199672667757,12.43503493994599,0.04663531992348609,UCSC,6370,34.73038101,-120.61546000000001,87,FA02,3,Fall,sea_star,IP,PATMIN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2550,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2002,24.098199672667757,12.43503493994599,0.04663531992348609,UCSC,6370,34.73038101,-120.61546000000001,87,FA02,3,Fall,sea_star,IP,PISGIG,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2551,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2002,24.098199672667757,12.43503493994599,0.04663531992348609,UCSC,6370,34.73038101,-120.61546000000001,87,FA02,3,Fall,sea_star,IP,PISOCH,36,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2552,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2002,24.098199672667757,12.43503493994599,0.04663531992348609,UCSC,6370,34.73038101,-120.61546000000001,87,FA02,3,Fall,sea_star,IP,PYCHEL,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2553,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2003,24.102237654320987,12.762960932329861,0.04791639604824392,UCSC,6370,34.73038101,-120.61546000000001,89,SP03,1,Spring,sea_star,IP,PATMIN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2554,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2003,24.102237654320987,12.762960932329861,0.04791639604824392,UCSC,6370,34.73038101,-120.61546000000001,89,SP03,1,Spring,sea_star,IP,PISGIG,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2555,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2003,24.102237654320987,12.762960932329861,0.04791639604824392,UCSC,6370,34.73038101,-120.61546000000001,89,SP03,1,Spring,sea_star,IP,PISOCH,41,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2556,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2003,24.102237654320987,12.762960932329861,0.04791639604824392,UCSC,6370,34.73038101,-120.61546000000001,89,SP03,1,Spring,sea_star,IP,PYCHEL,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2557,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2003,24.102237654320987,12.762960932329861,0.04791639604824392,UCSC,6370,34.73038101,-120.61546000000001,91,FA03,3,Fall,sea_star,IP,PISOCH,31,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2558,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2004,24.065895953757224,12.64487161072081,0.047783101100289015,UCSC,6370,34.73038101,-120.61546000000001,93,SP04,1,Spring,sea_star,IP,PISOCH,64,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2559,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,2004,24.065895953757224,12.64487161072081,0.047783101100289015,UCSC,6370,34.73038101,-120.61546000000001,95,FA04,3,Fall,sea_star,IP,PISOCH,32,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2560,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,1999,89.18867924528301,11.639147968301886,0.01691498903773585,UCSC,6370,34.73038101,-120.61546000000001,73,SP99,1,Spring,sea_star,IP,PATMIN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2561,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,1999,89.18867924528301,11.639147968301886,0.01691498903773585,UCSC,6370,34.73038101,-120.61546000000001,73,SP99,1,Spring,sea_star,IP,PISGIG,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2562,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,1999,89.18867924528301,11.639147968301886,0.01691498903773585,UCSC,6370,34.73038101,-120.61546000000001,73,SP99,1,Spring,sea_star,IP,PISOCH,61,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2563,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,1999,89.18867924528301,11.639147968301886,0.01691498903773585,UCSC,6370,34.73038101,-120.61546000000001,73,SP99,1,Spring,sea_star,IP,PYCHEL,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2564,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,1999,89.18867924528301,11.639147968301886,0.01691498903773585,UCSC,6370,34.73038101,-120.61546000000001,75,FA99,3,Fall,sea_star,IP,PATMIN,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2565,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,1999,89.18867924528301,11.639147968301886,0.01691498903773585,UCSC,6370,34.73038101,-120.61546000000001,75,FA99,3,Fall,sea_star,IP,PISGIG,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2566,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,1999,89.18867924528301,11.639147968301886,0.01691498903773585,UCSC,6370,34.73038101,-120.61546000000001,75,FA99,3,Fall,sea_star,IP,PISOCH,51,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2567,STA,Stairs,34.73038,-120.61546000000001,CA Central,Mainland,height,1999,89.18867924528301,11.639147968301886,0.01691498903773585,UCSC,6370,34.73038101,-120.61546000000001,75,FA99,3,Fall,sea_star,IP,PYCHEL,0,SMR,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2568,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6390,34.55387878,-120.61166999999999,133,SP14,1,Spring,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2569,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6390,34.55387878,-120.61166999999999,133,SP14,1,Spring,sea_star,IP,PATMIN,12,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2570,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6390,34.55387878,-120.61166999999999,133,SP14,1,Spring,sea_star,IP,PISOCH,7,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2571,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6390,34.55387878,-120.61166999999999,135,FA14,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2572,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6390,34.55387878,-120.61166999999999,135,FA14,3,Fall,sea_star,IP,LEPTAS,2,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2573,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6390,34.55387878,-120.61166999999999,135,FA14,3,Fall,sea_star,IP,PATMIN,5,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2574,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6390,34.55387878,-120.61166999999999,135,FA14,3,Fall,sea_star,IP,PISGIG,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2575,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2014,21.492567913890312,13.402305916122037,0.05137179293164102,UCSC,6390,34.55387878,-120.61166999999999,135,FA14,3,Fall,sea_star,IP,PISOCH,10,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2576,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2015,21.873577424172204,13.378321554937278,0.04992548969440008,UCSC,6390,34.55387878,-120.61166999999999,137,SP15,1,Spring,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2577,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2015,21.873577424172204,13.378321554937278,0.04992548969440008,UCSC,6390,34.55387878,-120.61166999999999,137,SP15,1,Spring,sea_star,IP,LEPTAS,2,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2578,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2015,21.873577424172204,13.378321554937278,0.04992548969440008,UCSC,6390,34.55387878,-120.61166999999999,137,SP15,1,Spring,sea_star,IP,PATMIN,3,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2579,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2015,21.873577424172204,13.378321554937278,0.04992548969440008,UCSC,6390,34.55387878,-120.61166999999999,137,SP15,1,Spring,sea_star,IP,PISOCH,14,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2580,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2015,21.873577424172204,13.378321554937278,0.04992548969440008,UCSC,6390,34.55387878,-120.61166999999999,139,FA15,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2581,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2015,21.873577424172204,13.378321554937278,0.04992548969440008,UCSC,6390,34.55387878,-120.61166999999999,139,FA15,3,Fall,sea_star,IP,LEPTAS,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2582,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2015,21.873577424172204,13.378321554937278,0.04992548969440008,UCSC,6390,34.55387878,-120.61166999999999,139,FA15,3,Fall,sea_star,IP,PISOCH,18,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2583,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2016,21.142957428671714,12.83756411329514,0.05414625014630475,UCSC,6390,34.55387878,-120.61166999999999,141,SP16,1,Spring,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2584,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2016,21.142957428671714,12.83756411329514,0.05414625014630475,UCSC,6390,34.55387878,-120.61166999999999,141,SP16,1,Spring,sea_star,IP,PATMIN,2,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2585,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2016,21.142957428671714,12.83756411329514,0.05414625014630475,UCSC,6390,34.55387878,-120.61166999999999,141,SP16,1,Spring,sea_star,IP,PISOCH,13,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2586,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2016,21.142957428671714,12.83756411329514,0.05414625014630475,UCSC,6390,34.55387878,-120.61166999999999,143,FA16,3,Fall,sea_star,IP,HENSPP,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2587,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2016,21.142957428671714,12.83756411329514,0.05414625014630475,UCSC,6390,34.55387878,-120.61166999999999,143,FA16,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2588,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2016,21.142957428671714,12.83756411329514,0.05414625014630475,UCSC,6390,34.55387878,-120.61166999999999,143,FA16,3,Fall,sea_star,IP,LEPTAS,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2589,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2016,21.142957428671714,12.83756411329514,0.05414625014630475,UCSC,6390,34.55387878,-120.61166999999999,143,FA16,3,Fall,sea_star,IP,PISGIG,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2590,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2016,21.142957428671714,12.83756411329514,0.05414625014630475,UCSC,6390,34.55387878,-120.61166999999999,143,FA16,3,Fall,sea_star,IP,PISOCH,24,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2591,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6390,34.55387878,-120.61166999999999,147,FA17,3,Fall,sea_star,IP,DERIMB,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2592,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6390,34.55387878,-120.61166999999999,147,FA17,3,Fall,sea_star,IP,EVATRO,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2593,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6390,34.55387878,-120.61166999999999,147,FA17,3,Fall,sea_star,IP,HENSPP,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2594,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6390,34.55387878,-120.61166999999999,147,FA17,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2595,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6390,34.55387878,-120.61166999999999,147,FA17,3,Fall,sea_star,IP,LEPTAS,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2596,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6390,34.55387878,-120.61166999999999,147,FA17,3,Fall,sea_star,IP,PATMIN,2,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2597,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6390,34.55387878,-120.61166999999999,147,FA17,3,Fall,sea_star,IP,PISBRE,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2598,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6390,34.55387878,-120.61166999999999,147,FA17,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2599,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6390,34.55387878,-120.61166999999999,147,FA17,3,Fall,sea_star,IP,PISOCH,10,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2600,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2017,22.141951766685363,12.379142580010825,0.05647108532248471,UCSC,6390,34.55387878,-120.61166999999999,147,FA17,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2601,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2018,22.384237366713027,12.59411196214863,0.051510700575153084,UCSC,6390,34.55387878,-120.61166999999999,151,FA18,3,Fall,sea_star,IP,DERIMB,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2602,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2018,22.384237366713027,12.59411196214863,0.051510700575153084,UCSC,6390,34.55387878,-120.61166999999999,151,FA18,3,Fall,sea_star,IP,EVATRO,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2603,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2018,22.384237366713027,12.59411196214863,0.051510700575153084,UCSC,6390,34.55387878,-120.61166999999999,151,FA18,3,Fall,sea_star,IP,HENSPP,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2604,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2018,22.384237366713027,12.59411196214863,0.051510700575153084,UCSC,6390,34.55387878,-120.61166999999999,151,FA18,3,Fall,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2605,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2018,22.384237366713027,12.59411196214863,0.051510700575153084,UCSC,6390,34.55387878,-120.61166999999999,151,FA18,3,Fall,sea_star,IP,LEPTAS,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2606,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2018,22.384237366713027,12.59411196214863,0.051510700575153084,UCSC,6390,34.55387878,-120.61166999999999,151,FA18,3,Fall,sea_star,IP,PATMIN,2,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2607,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2018,22.384237366713027,12.59411196214863,0.051510700575153084,UCSC,6390,34.55387878,-120.61166999999999,151,FA18,3,Fall,sea_star,IP,PISBRE,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2608,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2018,22.384237366713027,12.59411196214863,0.051510700575153084,UCSC,6390,34.55387878,-120.61166999999999,151,FA18,3,Fall,sea_star,IP,PISGIG,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2609,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2018,22.384237366713027,12.59411196214863,0.051510700575153084,UCSC,6390,34.55387878,-120.61166999999999,151,FA18,3,Fall,sea_star,IP,PISOCH,19,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2610,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2018,22.384237366713027,12.59411196214863,0.051510700575153084,UCSC,6390,34.55387878,-120.61166999999999,151,FA18,3,Fall,sea_star,IP,PYCHEL,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2611,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2013,21.269613723608444,12.216438715769673,0.05657438628250825,UCSC,6390,34.55387878,-120.61166999999999,129,SP13,1,Spring,sea_star,IP,KATTUN,0,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2612,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2013,21.269613723608444,12.216438715769673,0.05657438628250825,UCSC,6390,34.55387878,-120.61166999999999,129,SP13,1,Spring,sea_star,IP,PATMIN,11,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
2613,BOA,Boat House,34.55388,-120.61166999999999,CA Central,Mainland,height,2013,21.269613723608444,12.216438715769673,0.05657438628250825,UCSC,6390,34.55387878,-120.61166999999999,129,SP13,1,Spring,sea_star,IP,PISGIG,1,reference,Central Coast,CA Central,San Francisco to Government Point,California,Mainland,2019-10-31 11:29:34
